50,560
50,453
51,568
51,240
52,302
52,531
53,410
53,251
54,410
54,536
55,127
55,251
56,644
56,560
57,485
57,518
58,240
58,537
59,251
59,410
60,302
60,251
61,224
61,505
62,649
62,601
63,212
63,536
64,593
64,385
65,647
65,127
66,289
66,453
67,161
67,410
68,630
68,240
69,410
69,453
70,630
70,649
71,685
71,16
72,647
72,501
73,19
73,541
74,18
74,446
75,161
75,289
76,289
76,127
77,251
77,511
78,161
78,302
79,630
79,647
80,240
80,601
81,161
81,302
82,127
82,531
83,19
83,161
84,161
84,93
85,289
85,224
86,240
86,649
87,289
87,536
88,200
88,685
89,725
89,302
90,167
90,60
91,514
91,604
92,647
92,524
93,555
93,647
94,93
94,518
95,161
95,127
96,580
96,537
97,119
97,240
98,302
98,519
99,240
99,235
100,453
100,157
101,127
101,161
102,601
102,647
103,212
103,51
104,647
104,161
105,127
105,453
106,453
106,519
107,127
107,212
108,115
108,179
109,107
109,616
110,612
110,630
111,703
111,257
112,183
112,18
113,18
113,26
114,439
114,119
115,127
115,161
116,519
116,531
117,555
117,339
118,457
118,677
119,555
119,536
120,647
120,284
121,88
121,92
122,519
122,18
123,106
123,115
124,265
124,259
125,183
125,704
126,531
126,704
127,704
127,161
128,240
128,561
129,453
129,560
130,649
130,243
131,161
131,257
132,183
132,177
133,601
133,644
134,211
134,212
135,18
135,410
136,100
136,537
137,212
137,240
138,157
138,531
139,647
139,127
140,647
140,127
141,212
141,624
142,200
142,251
143,704
143,251
144,240
144,560
145,552
145,593
146,19
146,212
147,410
147,302
148,647
148,594
149,302
149,100
150,647
150,284
151,580
151,630
152,587
152,18
153,93
153,593
154,593
154,601
155,83
155,411
156,519
156,531
157,647
157,703
158,302
158,560
159,212
159,536
160,100
160,127
161,647
161,119
162,157
162,410
163,704
163,18
164,676
164,685
165,566
165,83
166,514
166,17
167,410
167,289
168,555
168,240
169,257
169,531
170,704
170,284
171,612
171,630
172,704
172,127
173,634
173,622
174,119
174,243
175,161
175,531
176,496
176,83
177,537
177,580
178,127
178,26
179,638
179,568
180,410
180,268
181,240
181,161
182,560
182,410
183,560
183,302
184,587
184,18
185,685
185,187
186,302
186,703
187,224
187,580
188,647
188,18
189,536
189,16
190,647
190,634
191,560
191,725
192,520
192,601
193,385
193,560
194,127
194,431
195,157
195,704
196,119
196,240
197,560
197,52
198,703
198,704
199,127
199,704
200,486
200,521
201,32
201,64
202,75
202,3
203,18
203,26
204,689
204,47
205,77
205,604
206,60
206,65
207,181
207,44
208,92
208,614
209,26
209,316
210,161
210,26
211,157
211,16
212,177
212,420
213,127
213,161
214,240
214,601
215,152
215,405
216,704
216,560
217,161
217,302
218,212
218,647
219,59
219,171
220,187
220,127
221,238
221,243
222,411
222,623
223,89
223,65
224,80
224,524
225,127
225,485
226,161
226,212
227,305
227,240
228,601
228,676
229,73
229,60
230,38
230,289
231,19
231,93
232,486
232,524
233,676
233,157
234,93
234,224
235,704
235,410
236,161
236,302
237,601
237,647
238,157
238,725
239,38
239,704
240,164
240,432
241,161
241,555
242,704
242,431
243,519
243,531
244,647
244,343
245,453
245,410
246,531
246,555
247,19
247,640
248,240
248,157
249,647
249,410
1050, 1560
1050, 1453
1051, 1568
1051, 1240
1052, 1302
1052, 1531
1053, 1410
1053, 1251
1054, 1410
1054, 1536
1055, 1127
1055, 1251
1056, 1644
1056, 1560
1057, 1485
1057, 1518
1058, 1240
1058, 1537
1059, 1251
1059, 1410
1060, 1302
1060, 1251
1061, 1224
1061, 1505
1062, 1649
1062, 1601
1063, 1212
1063, 1536
1064, 1593
1064, 1385
1065, 1647
1065, 1127
1066, 1289
1066, 1453
1067, 1161
1067, 1410
1068, 1630
1068, 1240
1069, 1410
1069, 1453
1070, 1630
1070, 1649
1071, 1685
1071, 1016
1072, 1647
1072, 1501
1073, 1019
1073, 1541
1074, 1018
1074, 1446
1075, 1161
1075, 1289
1076, 1289
1076, 1127
1077, 1251
1077, 1511
1078, 1161
1078, 1302
1079, 1630
1079, 1647
1080, 1240
1080, 1601
1081, 1161
1081, 1302
1082, 1127
1082, 1531
1083, 1019
1083, 1161
1084, 1161
1084, 1093
1085, 1289
1085, 1224
1086, 1240
1086, 1649
1087, 1289
1087, 1536
1088, 1200
1088, 1685
1089, 1725
1089, 1302
1090, 1167
1090, 1060
1091, 1514
1091, 1604
1092, 1647
1092, 1524
1093, 1555
1093, 1647
1094, 1093
1094, 1518
1095, 1161
1095, 1127
1096, 1580
