0,353
0,36
1,410
1,536
2,127
2,157
3,240
3,161
4,560
4,501
5,666
5,453
6,19
6,511
7,644
7,666
8,119
8,161
9,302
9,410
10,212
10,127
11,511
11,251
12,224
12,431
13,649
13,212
14,157
14,84
15,177
15,119
16,658
16,685
17,560
17,703
18,531
18,574
19,119
19,157
20,100
20,127
21,610
21,57
22,187
22,647
23,73
23,429
24,138
24,306
25,496
25,119
26,251
26,410
27,146
27,630
28,647
28,302
29,73
29,307
30,93
30,555
31,302
31,161
32,243
32,161
33,647
33,709
34,531
34,638
35,240
35,223
36,240
36,601
37,115
37,624
38,453
38,555
39,18
39,302
40,289
40,640
41,118
41,127
42,649
42,302
43,240
43,612
44,615
44,344
45,167
45,87
46,127
46,453
47,574
47,561
48,161
48,676
49,161
49,453
50,560
50,453
51,568
51,240
52,302
52,531
53,410
53,251
54,410
54,536
55,127
55,251
56,644
56,560
57,485
57,518
58,240
58,537
59,251
59,410
60,302
60,251
61,224
61,505
62,649
62,601
63,212
63,536
64,593
64,385
65,647
65,127
66,289
66,453
67,161
67,410
68,630
68,240
69,410
69,453
70,630
70,649
71,685
71,16
72,647
72,501
73,19
73,541
74,18
74,446
75,161
75,289
76,289
76,127
77,251
77,511
78,161
78,302
79,630
79,647
80,240
80,601
81,161
81,302
82,127
82,531
83,19
83,161
84,161
84,93
85,289
85,224
86,240
86,649
87,289
87,536
88,200
88,685
89,725
89,302
90,167
90,60
91,514
91,604
92,647
92,524
93,555
93,647
94,93
94,518
95,161
95,127
96,580
96,537
97,119
97,240
98,302
98,519
99,240
99,235
100,453
100,157
101,127
101,161
102,601
102,647
103,212
103,51
104,647
104,161
105,127
105,453
106,453
106,519
107,127
107,212
108,115
108,179
109,107
109,616
110,612
110,630
111,703
111,257
112,183
112,18
113,18
113,26
114,439
114,119
115,127
115,161
116,519
116,531
117,555
117,339
118,457
118,677
119,555
119,536
120,647
120,284
121,88
121,92
122,519
122,18
123,106
123,115
124,265
124,259
125,183
125,704
126,531
126,704
127,704
127,161
128,240
128,561
129,453
129,560
130,649
130,243
131,161
131,257
132,183
132,177
133,601
133,644
134,211
134,212
135,18
135,410
136,100
136,537
137,212
137,240
138,157
138,531
139,647
139,127
140,647
140,127
141,212
141,624
142,200
142,251
143,704
143,251
144,240
144,560
145,552
145,593
146,19
146,212
147,410
147,302
148,647
148,594
149,302
149,100
150,647
150,284
151,580
151,630
152,587
152,18
153,93
153,593
154,593
154,601
155,83
155,411
156,519
156,531
157,647
157,703
158,302
158,560
159,212
159,536
160,100
160,127
161,647
161,119
162,157
162,410
163,704
163,18
164,676
164,685
165,566
165,83
166,514
166,17
167,410
167,289
168,555
168,240
169,257
169,531
170,704
170,284
171,612
171,630
172,704
172,127
173,634
173,622
174,119
174,243
175,161
175,531
176,496
176,83
177,537
177,580
178,127
178,26
179,638
179,568
180,410
180,268
181,240
181,161
182,560
182,410
183,560
183,302
184,587
184,18
185,685
185,187
186,302
186,703
187,224
187,580
188,647
188,18
189,536
189,16
190,647
190,634
191,560
191,725
192,520
192,601
193,385
193,560
194,127
194,431
195,157
195,704
196,119
196,240
197,560
197,52
198,703
198,704
199,127
199,704
