0,110
0,76
0,258
0,229
0,38
1,239
1,79
3,456
5,58
5,672
6,36
6,38
6,17
6,233
7,177
7,200
7,215
8,749
9,215
9,92
9,459
9,218
10,208
10,228
10,488
11,244
11,200
14,392
14,519
14,451
15,392
15,519
15,451
18,92
18,215
18,459
18,134
18,228
19,240
19,203
22,200
22,458
22,177
22,56
22,92
23,50
23,14
24,208
24,298
26,49
26,69
26,113
27,228
29,201
29,56
29,605
31,79
31,63
31,233
31,459
31,71
33,167
34,125
34,508
35,248
35,177
35,201
37,486
38,644
38,695
38,515
38,135
38,60
39,69
39,49
39,55
39,58
40,585
40,722
42,345
44,25
44,28
45,474
46,184
48,349
49,1
50,383
50,123
55,38
55,503
55,484
58,122
58,170
58,258
58,153
58,272
59,284
60,329
63,49
64,204
64,215
64,71
64,459
66,124
67,66
67,496
68,206
68,381
68,210
69,273
69,274
70,345
71,17
71,36
71,73
71,233
71,77
72,351
72,36
72,177
73,177
74,555
74,44
74,113
74,137
74,87
76,724
77,385
77,124
77,286
77,192
78,738
78,723
79,222
79,3
79,555
82,100
83,215
83,459
83,92
83,461
84,91
84,360
84,282
84,345
86,282
87,153
87,222
88,362
88,345
93,50
93,351
93,305
93,122
94,407
95,17
95,77
95,36
95,71
95,298
98,1
99,132
101,213
102,429
105,275
106,63
106,36
106,50
106,77
107,440
107,371
107,646
108,244
109,258
109,180
109,250
110,91
113,274
115,27
115,18
115,211
115,217
115,243
116,79
116,228
118,646
120,159
122,87
124,718
125,14
125,38
125,153
125,170
125,351
126,591
126,375
126,127
126,374
126,571
127,693
127,281
127,331
128,345
128,383
128,515
130,542
130,111
134,377
134,594
135,133
135,228
135,459
135,14
139,646
140,194
140,208
140,179
142,490
144,237
147,345
150,25
150,28
150,66
150,173
151,200
151,177
153,516
153,464
153,222
153,153
154,187
155,459
155,228
155,92
155,215
158,185
159,302
159,554
160,28
160,496
161,126
161,647
162,185
162,304
162,149
163,464
165,271
165,26
168,14
168,38
168,153
168,170
168,222
169,51
169,686
170,739
171,300
172,376
172,679
172,53
173,210
173,381
174,110
174,76
174,258
174,14
174,229
176,190
180,122
180,133
181,458
181,200
181,56
186,39
186,130
187,473
189,76
189,691
189,110
190,484
193,376
196,223
200,91
203,36
203,38
205,691
205,110
207,172
207,253
209,325
210,50
212,296
213,454
213,407
214,286
214,60
216,698
217,400
218,496
219,447
219,377
220,110
220,258
220,691
220,296
221,515
223,707
225,208
225,194
227,208
227,194
231,384
232,177
232,459
232,248
233,177
233,215
233,56
233,458
234,107
234,177
234,110
236,200
236,177
236,248
236,458
237,208
237,194
239,473
242,207
242,24
242,210
243,565
244,95
244,232
248,62
249,219
